,propertyCode,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,newDevelopment,latitude,longitude,showAddress,url,description,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,topNewDevelopment,superTopHighlight,floor,hasLift,parkingSpace,dType,SubdType,dsugTextTit,dsugTexsubtit,dhasParking,dParkingIncl,Nuda
360,101618558,298300,flat,sale,103,True,4,1,Calle Fernando Díaz de Mendoza,Madrid,Madrid,Carabanchel,es,False,40.3948575,-3.7101032,False,https://www.idealista.com/inmueble/101618558/,"Amplio piso en Madrid, idóneo para familias. La vivienda dispone de una superficie de 104 m² distribuidos en 4 habitaciones, de las cuales 2 tienen acceso a terraza, salón-comedor, cocina equipada con horno además de 1 baño completo. El inmueble tiene mucha luz natural y suelos de parquet. Situado en la 2a planta del edificio, sin ascensor.  Situado en el centro de Madrid, muy cerca de Autopista de Circunvalación M-30 en el barrio de Comillas. En sus alrededores encontramos la escuela IES Calderon de la Barca, supermercados, bancos, bibliotecas, farmacias, oficinas de correos, paradas de autobús y la estación de metro Marqués de Vadillo.",good,False,2896,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Fernando Díaz de Mendoza'}",True,False,False,2,False,,flat,,Piso en Calle Fernando Díaz de Mendoza,"Comillas, Madrid",,,0
361,101754180,390000,flat,sale,81,False,2,1,Avenida del Manzanares,Madrid,Madrid,Carabanchel,es,False,40.3978827,-3.7103181,False,https://www.idealista.com/inmueble/101754180/,"BONITA VIVIENDA EN COMILLAS Ubicación excelente junto a Madrid Río.  En finca tranquila con servicio de portería y ascensor. Situada en una 8ª planta, interior a un patio de manzana amplio y luminoso. La vivienda esta lista para entrar a vivir, reformada en 2007 por completo y en excelente estado, consta de 90 metros construidos y la siguiente distribución:  - Hall recibidor  - 2 Dormitorios  - Sala de estar-comedor   - Cocina completa con todos los electrodomésticos  La vivienda cuenta con amplio almacenamiento gracias a varios armarios empotrados, puerta blindada, paredes insonorizadas, audio en todas las estancias y suelo de parquet. Calefacción central. Aire acondicionado en 3 estancias. 200€/mes gastos de comunidad JORDANA REAL ESTATE.",good,False,4815,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Avenida del Manzanares'}",True,False,False,8,True,,flat,,Piso en Avenida del Manzanares,"Comillas, Madrid",,,0
362,101055899,365000,flat,sale,102,True,3,2,Calle Orgaz,Madrid,Madrid,Carabanchel,es,False,40.3942797,-3.7129825,False,https://www.idealista.com/inmueble/101055899/,"Amplio piso de 102m2 a actualizar exterior muy luminoso en 4ª planta en finca con ascensor con vistas al parque Madrid Río. Se distribuye en Hall de entrada, 3 dormitorios con armarios empotrados, espacioso salón/comedor, cocina independiente reformada, baño completo con plato de ducha reformado y aseo. El suministro de agua caliente y la calefacción son centralizados. En el precio de venta está incluida una plaza de garaje de concesión del Ayuntamiento de Madrid. Situado en una de las mejores fincas de la zona, con ascensor, portero físico y zonas ajardinadas. Excelente ubicación junto al parque Madrid Río y próximo al C. C. Plaza Río 2, rodeado de todos los servicios y comercios al alcance de tu mano. Bien comunicado con el Metro Marqués de Vadillo y línea 23 de autobús además del fácil y cómodo acceso a M30. Llámanos si quieres tener más información o concertar una visita al inmueble, te atenderemos encantados y personalmente.",good,False,3578,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Orgaz'}",True,False,False,4,True,,flat,,Piso en Calle Orgaz,"Comillas, Madrid",,,0
363,101452502,499000,flat,sale,134,True,5,2,Paseo de las Yeserías,Madrid,Madrid,Arganzuela,es,False,40.398773,-3.712117,False,https://www.idealista.com/inmueble/101452502/,"¿Te gustaría vivir en un piso amplio, luminoso y con unas vistas espectaculares a Madrid Río? ¿Te imaginas despertarte cada mañana y disfrutar del paisaje desde tu ventana? ¿Quieres estar cerca de todo lo que necesitas: comercios, colegios, transporte público? Si has respondido sí a estas preguntas, este piso es para ti. Se trata de un piso de segunda mano en Madrid de 133 m2 con 5 dormitorios y 2 baños, ideal para familias numerosas o para compartir con amigos. El piso está para reformar y tiene suelos de parquet, calefacción central y armarios empotrados. Además, tiene una terraza con unas vistas impresionantes a Madrid Río, donde podrás relajarte y respirar aire fresco. El piso está situado en una zona tranquila y segura, con buenos transportes: metro, autobús y cercanías. También tiene cerca zonas verdes, como el parque de Madrid Río, donde podrás pasear, hacer deporte o disfrutar de la naturaleza. Y si quieres ir al centro, solo tienes que caminar unos minutos y encontrarás todo lo que buscas: museos, teatros, restaurantes, tiendas… No dejes pasar esta oportunidad única de vivir en el piso de tus sueños. Llama ahora y solicita una visita sin compromiso. Te aseguro que te enamorarás del piso y de la zona. Y recuerda: este piso puede ser tuyo si actúas rápido. ¿A qué esperas? Llámanos ya.",renew,False,3724,{'typology': 'flat'},"{'subtitle': 'Acacias, Madrid', 'title': 'Piso en Paseo de las Yeserías'}",True,False,False,2,True,,flat,,Piso en Paseo de las Yeserías,"Acacias, Madrid",,,0
364,101040245,365000,flat,sale,102,True,3,2,Calle Orgaz,Madrid,Madrid,Carabanchel,es,False,40.3976497,-3.7134417,False,https://www.idealista.com/inmueble/101040245/,"Amplio piso de 102m2 a actualizar exterior muy luminoso en 4ª planta en finca con ascensor con vistas al parque Madrid Río. Se distribuye en Hall de entrada, 3 dormitorios con armarios empotrados, espacioso salón/comedor, cocina independiente reformada, baño completo con plato de ducha reformado y aseo.  El suministro de agua caliente y la calefacción son centralizados. En el precio de venta está incluida una plaza de garaje de concesión del Ayuntamiento de Madrid. Situado en una de las mejores fincas de la zona, con ascensor, portero físico y zonas ajardinadas.  Excelente ubicación junto al parque Madrid Río y próximo al C. C. Plaza Río 2, rodeado de todos los servicios y comercios al alcance de tu mano. Bien comunicado con el Metro Marqués de Vadillo y línea 23 de autobús además del fácil y cómodo acceso a M30. Llámanos si quieres tener más información o concertar una visita al inmueble, te atenderemos encantados y personalmente.",good,False,3578,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Orgaz'}",True,False,False,4,True,,flat,,Piso en Calle Orgaz,"Comillas, Madrid",,,0
365,101729000,292500,flat,sale,107,True,4,2,Antonio leyva s/n,Madrid,Madrid,Carabanchel,es,False,40.3953924,-3.7152357,True,https://www.idealista.com/inmueble/101729000/,"TEMPOCASA MADRID SAN ISIDRO OFRECE UN FANTASTICA Y AMPLIA VIVIENDA DE 107 M2 LUMINOSO, COMPLETAMENTE EXTERIOR PARA REFORMAR JUNTO A GTA. MARQUES DE VADILLO. IDEAL PARA INVERSION O PARA TU VIVIENDA HABITUAL La vivienda se compone de la siguiente manera: 4 dormitorios, salón, cocina independiente, 2 baños y terraza cerrada. La vivienda se encuentra perfectamente ubicada cerca de todos los servicios como ser, Metro, Autobús, Supermercados, diversas tiendas, etc.. . - si está interesado en ver la propiedad, contactenos al para concretar una vista! - si tiene que vender su inmueble, no dude en llamarnos para un asesoramiento totalmente gratuito y sin compromiso! - si necesitas acceder a un préstamo hipotecario, ¡tempocasa tiene una estructura de financiera con una gran solucion credito! ¡llámanos para una asesoría gratuita y sin compromiso, nuestro consultor te recomendará cómo proceder!",renew,False,2734,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Antonio leyva s/n'}",False,False,False,2,True,,flat,,Piso en Antonio leyva s/n,"Comillas, Madrid",,,0
366,101060620,365000,flat,sale,102,True,3,2,Calle Orgaz,Madrid,Madrid,Carabanchel,es,False,40.3964431,-3.7129227,False,https://www.idealista.com/inmueble/101060620/,"Amplio piso de 102m2 a actualizar exterior muy luminoso en 4ª planta en finca con ascensor con vistas al parque Madrid Río. Se distribuye en Hall de entrada, 3 dormitorios con armarios empotrados, espacioso salón/comedor, cocina independiente reformada, baño completo con plato de ducha reformado y aseo. El suministro de agua caliente y la calefacción son centralizados. En el precio de venta está incluida una plaza de garaje de concesión del Ayuntamiento de Madrid. Situado en una de las mejores fincas de la zona, con ascensor, portero físico y zonas ajardinadas. Excelente ubicación junto al parque Madrid Río y próximo al C. C. Plaza Río 2, rodeado de todos los servicios y comercios al alcance de tu mano. Bien comunicado con el Metro Marqués de Vadillo y línea 23 de autobús además del fácil y cómodo acceso a M30. Llámanos si quieres tener más información o concertar una visita al inmueble, te atenderemos encantados y personalmente.",good,False,3578,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Orgaz'}",True,False,False,4,True,,flat,,Piso en Calle Orgaz,"Comillas, Madrid",,,0
367,101711229,325000,flat,sale,97,False,2,2,Calle de Antonio López,Madrid,Madrid,Carabanchel,es,False,40.3957709,-3.7111731,False,https://www.idealista.com/inmueble/101711229/,"Excelente piso de 97m2 reformado al detalle y con excelentes calidades, interior a amplio patio de manzana muy luminoso en zona Comillas. Se distribuye en 2 dormitorios, salón/comedor con acceso a terraza, cocina independiente y 2 baños. El suministro de agua caliente es individual de Gas Natural y la calefacción central con contadores individuales. A/A en el salón y dormitorio principal. Tiene ventanas con rotura de puente térmico con persianas motorizadas en todas las estancias El Inmueble posee trastero en finca. Excelente ubicación junto al parque Madrid Río y próximo al C. C. Plaza Río 2, rodeado de todos los servicios, comercios, zonas de ocio y ajardinadas. Bien comunicado con la estación de Metro Marqués de Vadillo y línea 23 de autobús. Fácil y cómodo acceso a M30. Por tanto, si buscas un piso amplio en perfecto estado de habitabilidad y con una ubicación excelente, esta será tu opción. Llámanos si quieres más información, estaremos encantados de poder ayudarte en lo que precises.",good,False,3351,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle de Antonio López'}",True,False,False,4,True,,flat,,Piso en Calle de Antonio López,"Comillas, Madrid",,,0
368,101359064,290000,flat,sale,78,True,3,1,Calle de Jacinto Verdaguer,Madrid,Madrid,Carabanchel,es,False,40.3966427,-3.7147679,False,https://www.idealista.com/inmueble/101359064/,"INMOBILIARIAS ENCUENTRO te ofrece la posibilidad de adquirir esta vivienda exterior de 78m2, que consta de TRES dormitorios, UN baño, salón y cocina independiente con office. El estado de la vivienda necesita actualización y reforma para convertirlo en un estupendo hogar, ya que ofrece una amplia gama de posibilidades bien para vivir o para extraerle una alta rentabilidad. Es una primera planta ubicada en una finca en perfecto estado con ascensor, portero y un bonito portal perfectamente adaptado para personas con movilidad reducida. A tres minutos de Marqués de Vadillo, su privilegiada ubicación hace que tengas todo tipo de servicios a tiro de piedra. METRO a 2 minutos así como todos los autobuses de la EMT que circulan por la zona para plantarte en el centro de Madrid en 15 minutos. Salida a la M-30 en menos de un minuto con lo cual tienes fácil acceso a prácticamente cualquier lugar de la capital. Con todo lo mejor, es la cercanía al PARQUE MADRID RÍO que te permite recorrerlo paseando, en bicicleta o simplemente disfrutando del mismo y las posibilidades que ofrece. “Su excelente ubicación y luminosidad hace que sea tu sitio ideal para vivir, no esperes más” FINANCIAMOS HASTA EL 100% Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente. DISPONIBLE PARA VISITARLO, LLÁMENOS SIN COMPROMISO!",renew,False,3718,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle de Jacinto Verdaguer'}",True,False,False,1,True,,flat,,Piso en Calle de Jacinto Verdaguer,"Comillas, Madrid",,,0
369,101012437,170000,flat,sale,62,False,2,1,Calle Orgaz,Madrid,Madrid,Carabanchel,es,False,40.3954764,-3.7105171,False,https://www.idealista.com/inmueble/101012437/,"Inmobiliarias Encuentro vende piso luminoso de dos niveles en muy buen estado, en el céntrico barrio de Comillas, al lado del parque de Madrid Río.  El inmueble se ubica en una cuarta planta y la finca cuenta con ascensor. Tiene 2 dormitorios dobles, uno se ubica en el primer nivel y funciona para habitación tipo office y el otro esta en el segundo nivel y es abuhardillado, cocina americana muy cómoda, se encuentra amueblada y equipada con frigorífico, lavavajillas, microondas y vitrocerámica en perfecto estado. Desde la cocina se conecta al baño y al salón que cuenta con estupenda distribución, es muy luminoso gracias a su ventanal que le aporta luz natural.  El baño cuenta con plato de ducha y gran ventanal que ayuda a la circulación de aire natural. La propiedad tiene suelo de tarima en perfecto estado y las ventanas son de climalit. La finca tiene una ubicación estratégica, cercanía de metro (Marques de Vadillo) – línea 5 – Autobuses de la EMT que lo conectan con diferentes zonas de Madrid. También te encontrarás con diferentes zonas verdes y principalmente el centro comercial Plaza Madrid Río 2, el barrio tiene a sus alrededores todo tipo de servicios como; bares, restaurantes, farmacias, colegio, supermercados, etc. …todo para su total disfrute y comodidad! . “Su excelente ubicación hace que sea una alternativa magnífica de inversión entre quienes buscan tranquilidad y cercanía a Madrid Capital” En iEncuentro. es intentamos mejorar cada día, simplificando los trámites relacionados con la compra de tu nueva vivienda. Ya puedes reservar cualquiera de nuestros inmuebles a través de la web, de una manera rápida y sencilla, mediante un proceso totalmente seguro y transparente. ¿Deseas visitarlo o comprarlo? Llámanos sin compromiso!.",good,False,2742,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Orgaz'}",True,False,False,4,True,,flat,,Piso en Calle Orgaz,"Comillas, Madrid",,,0
